0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	13	13	13	0	0	0	0	0	0	0	2	2	0	0	13	0	0	0	0	0	0	0	13	13	13	0	0	0	0	0	0	0	4	4	0	0	0	0	0	6	6	0	0	0	0	0	0	0
0	0	7	7	7	0	0	7	0	0	0	0	7	7	0	0	7	0	0	0	7	0	0	0	0	9	9	0	0	0	2	2	0	0	0	13	13	13	0	0	9	9	9	0	0	2	2	0	0	0	0	0	0	0	0	2	0	13	13	13	0	11	11	11	11	0	0	4	4	0	0	0	0	0	6	6	0	0	11	11	11	0	0
0	0	7	0	0	7	0	7	0	0	0	7	0	0	7	0	7	0	0	0	7	0	0	0	0	9	9	0	0	0	0	0	0	0	0	13	13	13	0	0	9	9	9	0	0	0	0	0	0	0	11	11	11	0	0	0	0	13	13	13	0	11	11	11	11	0	0	0	0	0	9	9	9	0	0	0	0	0	11	11	11	0	0
0	0	7	0	0	7	0	7	0	0	0	7	0	0	7	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	0	6	0	0	4	4	0	11	11	11	0	6	6	0	0	0	0	0	11	11	11	11	0	0	2	0	0	9	9	9	0	0	0	13	0	11	11	11	0	0
0	0	7	7	7	0	0	7	0	0	0	7	7	7	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	6	0	0	11	0	0	0	4	0	0	0	0	0	0	0	0	0	4	4	0	11	11	11	0	6	6	0	0	4	0	0	11	11	11	11	0	0	0	0	0	9	9	9	0	0	0	0	0	0	0	0	0	0
0	0	7	0	0	0	0	7	0	0	0	7	0	0	7	0	0	0	7	0	0	0	0	0	4	4	4	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0
0	0	7	0	0	0	0	7	0	0	0	7	0	0	7	0	0	0	7	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0
0	0	7	0	0	0	0	7	7	7	0	7	0	0	7	0	0	0	7	0	0	0	0	0	4	4	4	0	0	0	0	0	7	7	7	7	0	0	0	7	7	0	0	7	0	0	0	7	0	0	0	0	0	7	7	7	0	7	7	7	7	0	7	7	7	7	0	0	7	7	7	7	7	0	0	2	2	2	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	7	0	0	7	0	7	0	0	0	7	0	0	0	0	0	7	0	0	0	7	0	0	7	0	7	0	0	0	7	0	0	0	7	0	0	0	0	2	2	2	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	7	0	0	0	7	0	7	0	0	7	0	7	0	0	0	7	0	0	0	0	0	7	0	0	0	7	0	0	7	0	7	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	13	13	0	0	7	7	7	7	0	0	7	7	7	7	0	7	0	0	0	7	0	0	0	0	0	7	7	7	0	7	0	0	7	0	7	7	7	7	0	0	0	0	7	0	0	4	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6	6	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	7	0	0	7	0	7	0	0	0	7	0	0	0	0	0	0	0	7	0	7	0	0	7	0	7	0	0	0	7	0	0	0	7	0	0	4	4	0	0	9	9	9	9	0	0
0	0	0	0	0	0	0	0	6	6	11	6	6	0	0	0	0	0	0	0	0	0	0	0	11	11	11	0	0	0	0	0	7	0	0	0	7	0	7	0	0	7	0	7	0	0	0	7	0	0	0	0	0	0	0	7	0	7	0	0	7	0	7	0	0	0	7	0	0	0	7	0	0	0	0	0	0	9	9	9	9	0	0
0	0	0	0	0	0	0	0	6	6	6	6	6	0	0	0	0	0	0	0	0	0	0	0	11	11	11	0	0	4	0	0	7	7	7	7	0	0	7	0	0	7	0	7	7	7	0	7	7	7	0	0	0	7	7	7	0	7	7	7	7	0	7	0	0	0	7	0	0	0	7	0	0	0	0	6	0	9	9	9	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	9	9	9	9	0	0
0	0	0	0	0	0	0	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	9	9	9	11	11	9	9	9	0	0	0	0	0	0	0	0	0	0	0	6	6	6	0	0	9	9	9	0	0	0	7	7	7	0	0	7	0	0	7	0	7	7	7	7	7	0	7	7	7	7	7	0	7	0	0	0	7	7	7	7	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
0	0	0	0	0	0	9	9	11	11	11	11	11	11	9	9	0	0	0	0	0	0	0	0	2	0	6	6	6	0	0	9	9	9	0	0	0	7	0	0	7	0	7	0	0	7	0	0	0	0	0	7	0	0	0	0	0	7	0	7	0	0	0	7	0	0	0	0	0	6	6	6	0	0	0	13	13	0	0	4	0	0	0
0	0	0	0	0	0	9	11	11	11	11	11	11	11	11	9	0	0	0	0	0	0	0	0	0	0	6	6	6	0	0	9	9	9	0	0	0	7	0	0	7	0	7	0	0	7	0	0	0	0	7	0	0	0	0	0	7	0	0	7	0	0	0	7	0	0	0	0	0	6	6	6	0	9	0	0	0	0	0	0	0	0	0
0	0	0	0	0	9	11	11	11	11	11	11	11	11	11	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	7	0	0	7	0	0	7	0	0	0	7	0	0	0	0	0	7	0	0	0	7	0	0	0	7	7	7	0	0	0	6	6	6	0	0	0	2	2	2	2	0	0	0	0
0	0	0	0	0	9	11	11	7	0	11	11	7	0	11	11	9	0	0	0	0	0	0	0	13	13	13	13	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	7	0	0	7	0	0	0	0	0	7	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0
0	0	0	0	0	9	11	11	0	0	11	11	0	0	11	11	9	0	0	0	0	0	0	0	13	13	13	13	0	4	4	0	0	0	0	0	0	7	0	0	0	0	7	0	0	7	0	7	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	11	0
0	0	0	0	9	9	11	11	11	6	6	6	6	11	11	11	9	9	0	0	0	0	0	0	13	13	13	13	0	4	4	0	2	2	2	0	0	7	0	0	0	0	0	7	7	0	0	7	7	7	7	7	0	7	7	7	7	7	0	7	7	7	0	7	7	7	7	0	0	11	11	0	0	4	0	2	2	2	2	0	0	0	0
0	0	0	0	9	9	11	11	11	11	6	6	11	11	11	11	9	9	0	0	0	0	0	0	13	13	13	13	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	9	0	11	11	7	7	7	7	7	7	11	11	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	11	7	7	7	7	7	7	7	7	11	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	6	6	6	0	0	0	0	0	0	4	0	0	0	0	11	11	11	11	0	0	13	13	0	0	2	0	0	0	6	6	6	0	0	0	0	0	13	13	13	0	0	6	6	6	6	0
0	0	0	0	0	0	7	7	7	7	7	7	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	0	0	0	0	0	6	6	6	6	0	0	9	9	0	0	0	0	0	0	0	11	11	11	11	0	0	13	13	0	0	0	0	0	0	6	6	6	0	0	9	0	0	13	13	13	0	0	6	6	6	6	0
0	0	0	0	0	0	7	7	7	7	7	7	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	0	0	0	0	0	6	6	6	6	0	0	9	9	0	0	2	2	2	0	0	11	11	11	11	0	0	0	0	0	0	0	9	9	0	6	6	6	0	0	0	0	0	13	13	13	0	0	6	6	6	6	0
0	0	0	0	0	0	6	6	6	0	0	0	0	6	6	6	0	0	0	0	0	0	0	9	9	9	0	11	11	11	11	0	0	13	0	0	6	6	6	6	0	0	0	0	0	0	2	2	2	0	0	11	11	11	11	0	0	0	0	4	4	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	6	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	0	11	11	11	11	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	2	2	2	0	0	0	0	0	0	0	6	0	0	4	4	0	0	0	0	0	13	13	0	0	2	2	0	0	11	11	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	2	2	0	0	11	11	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
